,nb_id,repo_id,has_author,jupyter_prop,output_cell_prop,num_contrib,image_prop,is_education,has_comments,num_commits,non_exec_prop,exec_inorder,exec_skips,has_error,has_export,num_functions,has_test,has_param,has_reqtext,num_stars
113367,118970,179228941,False,0.7310506079963375,0.6390927451628512,0.7310585786300049,0.6224593312018546,False,True,0.7310585786300049,0.5883486248147178,0.7310585786300049,0.7772998611746911,False,False,0.7310585786300049,False,False,False,0.7310585786300049
113377,118980,179222390,False,0.7310585786300049,0.5825702064623147,0.7310585786300049,0.5,True,True,0.7310585786300049,0.5277492350545132,0.6607563687658172,0.9999999999993086,True,False,0.7310585786300049,False,False,False,0.7310585786300049
113386,118989,179265484,False,0.7310585786300049,0.5669040501955986,0.7310585786300049,0.6168479085925308,True,True,0.7310585786300049,0.5064099052249075,0.6881890841565633,1.0,True,True,0.9990889488055994,False,False,False,0.7310585786300049
113387,118990,179224262,False,0.7198535116406066,0.5709465968834663,0.9933071490757153,0.7310585786300049,False,True,0.9525741268224334,0.5,0.7310585786300049,0.7310585786300049,False,False,0.8807970779778823,False,False,False,0.7310585786300049
113393,118996,179257707,False,0.7310585786300049,0.6015109466333858,0.7310585786300049,0.5356536708339716,False,True,0.7310585786300049,0.5,0.7310585786300049,0.7310585786300049,False,False,0.5,False,False,False,0.7310585786300049
113394,118997,179276476,False,0.7039477340530275,0.598687660112452,0.7310585786300049,0.5,False,True,0.7310585786300049,0.6456563062257954,0.7310585786300049,0.9655548043337887,False,False,0.5,False,False,False,0.7310585786300049
113397,119000,179264256,False,0.7310585786300049,0.6133790784625259,0.7310585786300049,0.5825702064623147,False,True,0.7310585786300049,0.5064099052249075,0.679178699175393,0.9999999997572258,True,False,0.999983298578152,False,False,False,0.7310585786300049
113404,119008,179255900,False,0.7025926661029581,0.5,0.7310585786300049,0.5,False,True,0.7310585786300049,0.7310585786300049,0.7310585786300049,0.5,False,True,0.9990889488055994,False,False,False,0.7310585786300049
113408,119012,179295111,False,0.7310585786300049,0.5,0.7310585786300049,0.5,True,True,0.8807970779778823,0.7310585786300049,0.7310585786300049,0.5,False,False,0.9525741268224334,False,False,False,0.999999694097773
113419,119023,179341493,False,0.7049176870183761,0.6926419831347361,0.7310585786300049,0.6491681249887726,False,True,0.7310585786300049,0.5,0.7310585786300049,0.7310585786300049,False,False,0.5,False,True,False,0.9999938558253978
113420,119024,179316732,False,0.7307973591609999,0.6224593312018546,0.7310585786300049,0.5,False,True,0.9820137900379085,0.5,0.6354235592583607,0.99165553846345,False,False,0.8807970779778823,False,False,False,0.9998766054240137
113449,119053,179309100,True,0.7310585786300049,0.6224593312018546,0.8807970779778823,0.5,False,True,0.7310585786300049,0.7310585786300049,0.7310585786300049,0.5,False,True,0.8807970779778823,False,False,False,0.9996646498695336
113472,119076,179292019,False,0.7310585786300049,0.6607563687658172,0.7310585786300049,0.7310585786300049,False,True,0.7310585786300049,0.5,0.7310585786300049,0.7685247834990175,False,False,0.9525741268224334,False,False,False,0.9933071490757153
