nb_id,repo_id,num_projects,num_ds_projects,num_followers,account_age
620754,38498516,1,0,0,6
6210,70859318,31,3,20,7
621205,74897953,22,9,64,6
621293,59051699,12,4,18,8
62187,79838418,36,4,0,9
621944,57078709,2,1,0,7
622007,57078709,2,1,0,7
622254,74897953,22,9,64,6
622289,76017756,25,3,1,6
622512,25630971,9,5,67,7
622602,93096500,3,2,0,7
623820,75567150,7,3,0,5
623917,34647497,14,2,8,9
623922,54361124,61,8,43,7
624585,45933060,39,4,3,9
624657,45933060,39,4,3,9
624886,73537105,86,16,237,6
625145,63446742,22,4,6,10
625203,63263811,17,6,51,7
625472,86403369,,,,
625482,20816340,2,1,3,7
625569,86403369,,,,
625632,76670855,23,4,3,9
625948,62939462,27,9,6,6
626032,81190104,48,5,0,5
626309,15124520,27,4,11,8
627235,89447011,6,1,8,12
628087,20816340,2,1,3,7
628133,17949298,6,1,0,7
628187,51873666,21,4,10,6
62884,69252304,6293,438,0,6
62885,69252304,6293,438,0,6
629212,76602490,6,2,4,8
629630,59786452,6,3,4,6
629631,59786452,6,3,4,6
629632,59786452,6,3,4,6
629824,83247711,41,5,36,5
629825,83247711,41,5,36,5
629975,26829069,11,0,3,8
630316,45655960,29,1,14,7
630712,29408527,28,2,60,9
631643,82731174,13,1,26,7
631735,79848683,35,1,1386,10
6321,49469452,27,3,10,9
632148,52626322,13,2,2,6
632382,52626322,13,2,2,6
632818,89283407,1,1,0,4
633271,51168679,3,2,0,5
633316,80908798,22,20,1,4
633967,43486388,3,2,0,6
634333,68741949,22,2,17,6
634398,40293216,72,46,0,7
634495,40293216,72,46,0,7
6345,69252304,6293,438,0,6
6346,69252304,6293,438,0,6
634742,87985597,11,7,1,5
634943,73549259,21,1,12,11
635481,45167103,86,12,2,6
635668,36559244,43,0,0,6
635734,52626322,13,2,2,6
636129,95890486,12,3,4,5
636718,86609558,39,6,9,8
636719,86609558,39,6,9,8
636854,47042287,13,6,0,6
637273,72153021,1,1,0,5
637457,70303758,27,3,19,5
637522,87014844,13,4,1,7
637638,39964941,7,4,1,7
637646,10926570,34,2,32,11
637793,81219823,43,3,2,5
637876,22551349,11,1,55,10
637938,41321000,45,13,3151,7
638020,88397625,72,15,50,6
638214,95380726,1,0,0,4
638568,61019926,8,6,2,9
639585,45427857,1,0,0,6
640108,91462487,80,16,3,7
640534,59786452,6,3,4,6
640606,59786452,6,3,4,6
640681,76602490,6,2,4,8
641313,90354097,31,3,6,12
641368,96876768,6,3,0,5
642272,90802362,49,5,6,8
642522,95508397,103,10,14,8
642562,71250527,9,0,3,6
642761,70303758,27,3,19,5
642881,36715438,1,0,0,6
642938,59786452,6,3,4,6
642939,59786452,6,3,4,6
643391,75626605,19,4,7,6
643392,75626605,19,4,7,6
643702,30734070,72,46,0,7
644102,24748843,26,0,7,7
644369,92653001,1,1,0,4
644758,47778684,46,6,43,9
644787,93096500,3,2,0,7
645418,27120641,460,34,802,11
645563,36578950,,,,
645642,45655960,29,1,14,7
645826,75567150,7,3,0,5
645844,92048647,72,13,20,6
645997,79443874,,,,
646285,93427200,4,0,0,3
64641,47778684,46,6,43,9
646590,96126882,1,1,0,6
646853,88904135,7,2,2,5
646905,49433476,7,2,0,6
64715,55179614,7,6,2,6
647344,72426266,70,26,65,7
647467,95890486,12,3,4,5
647704,30078602,63,0,6,10
647766,23567851,250,2,7,7
648015,39974245,37,2,0,7
648169,68741949,22,2,17,6
648309,90909152,25,4,49,8
648517,93096500,3,2,0,7
648831,23398634,230,54,0,6
648895,93618728,17,2,9,7
64927,52626322,13,2,2,6
649569,44220745,26,2,4,11
650081,43167913,156,73,137,8
650422,73549259,21,1,12,11
650460,54361124,61,8,43,7
650602,27120641,460,34,802,11
650864,65643578,43,16,450,9
65088,52626322,13,2,2,6
650895,41806912,10,3,6,8
651448,96126882,1,1,0,6
651832,81791748,25,7,3,8
651833,81791748,25,7,3,8
653115,52626322,13,2,2,6
653116,52626322,13,2,2,6
653243,93292118,131,16,227,5
654087,81791748,25,7,3,8
654214,45655960,29,1,14,7
654263,95004508,36,19,0,5
654268,81791748,25,7,3,8
654583,38097877,13,2,3,10
654881,22997582,39,4,40,10
65501,93096500,3,2,0,7
655015,88328004,29,20,1,5
655275,94522055,14,2,0,7
655386,66282949,26,5,57,9
655773,76602490,6,2,4,8
655877,42681100,14,1,0,7
65595,84108482,105,7,138,9
65596,84108482,105,7,138,9
655975,43584002,86,26,320,7
656545,92969616,41,0,0,7
656790,59801052,4,2,1,5
656960,36200517,1,0,0,6
656994,84241713,6,0,0,5
656995,84241713,6,0,0,5
657387,9174469,24,2,0,9
657589,16646759,,,,
657625,83947009,71,7,19,6
657743,83947009,71,7,19,6
657882,66478811,82,0,14,5
657950,41753170,26,0,4,6
657961,80116644,140,0,25,5
657999,59383520,9,0,5,7
65810,51168679,3,2,0,5
658210,66478811,82,0,14,5
658271,41753170,26,0,4,6
658323,59383520,9,0,5,7
658645,95890486,12,3,4,5
658756,93427200,4,0,0,3
658860,83247711,41,5,36,5
658949,83247711,41,5,36,5
65931,75567150,7,3,0,5
65939,40737779,187,22,45,7
65940,40737779,187,22,45,7
659528,83848236,15,5,2,8
659529,83848236,15,5,2,8
660021,80941131,8,4,0,5
660096,41321000,45,13,3151,7
660290,86831431,10,5,3,5
660631,73209564,186,34,8962,11
661192,23567851,250,2,7,7
66122,95959826,14,3,1,5
661250,95175467,50,23,1,9
661422,42681100,14,1,0,7
661498,38447805,2,0,0,6
661507,39974245,37,2,0,7
662317,55179614,7,6,2,6
662423,75626605,19,4,7,6
662657,66936730,47,2,13,9
662724,24748843,26,0,7,7
662825,70043832,6,2,2,6
662908,55052223,2,0,6,7
662914,58060619,37,1,5,9
662915,58060619,37,1,5,9
663037,81791748,25,7,3,8
663047,55052223,2,0,6,7
663065,63193884,50,14,27,6
663076,71250527,9,0,3,6
663077,71250527,9,0,3,6
663104,81791748,25,7,3,8
663632,22997582,39,4,40,10
663683,95175467,50,23,1,9
663684,95175467,50,23,1,9
663719,71250527,9,0,3,6
663761,21869541,6,1,64,7
663770,49660479,11,1,18,10
663893,21869541,6,1,64,7
664758,67679495,45,10,0,9
665300,88134043,24,2,15,8
666110,59786452,6,3,4,6
666159,75626605,19,4,7,6
6664,75567150,7,3,0,5
666713,39974245,37,2,0,7
667110,41687943,19,2,10,8
667542,45167103,86,12,2,6
667632,82078000,2,1,1,8
667740,79482254,30,2,31,7
668141,70043832,6,2,2,6
668142,70043832,6,2,2,6
668826,89015675,18,1,13,9
669219,38447805,2,0,0,6
669575,75626605,19,4,7,6
669671,96126882,1,1,0,6
669803,75626605,19,4,7,6
670114,74897953,22,9,64,6
670245,61318591,21,3,17,10
671005,46118734,152,38,0,6
671615,51168679,3,2,0,5
671800,80908798,22,20,1,4
671906,29408527,28,2,60,9
672041,52626322,13,2,2,6
67208,91499355,57,2,8,10
672138,92749043,13,8,0,4
672311,81183411,43,4,9,7
672312,81183411,43,4,9,7
672475,26829069,11,0,3,8
672725,41126095,60,10,0,8
674403,52626322,13,2,2,6
674404,52626322,13,2,2,6
674405,52626322,13,2,2,6
674494,54928185,50,13,2,10
674623,81049960,87,1,25,6
674624,81049960,87,1,25,6
674775,74732556,4,0,0,5
675263,43584002,86,26,320,7
67546,44220745,26,2,4,11
675599,78770442,,,,
676143,29408527,28,2,60,9
676157,59786452,6,3,4,6
676572,85579446,12,2,2,6
677116,38495995,91,0,57,9
67760,77769686,100,7,67,9
677631,39974245,37,2,0,7
677635,15124520,27,4,11,8
677802,15124520,27,4,11,8
67791,41806912,10,3,6,8
677932,55952847,127,16,54,10
677933,55952847,127,16,54,10
67822,77769686,100,7,67,9
678221,38615179,33,4,24,9
678227,41597852,98,21,93,8
678565,45655960,29,1,14,7
67870,74897953,22,9,64,6
678803,60057963,35,2,104,7
678804,60057963,35,2,104,7
679032,43584002,86,26,320,7
679033,43584002,86,26,320,7
679111,62939462,27,9,6,6
679112,62939462,27,9,6,6
679507,51168679,3,2,0,5
679562,61820883,17,5,0,7
680045,92749043,13,8,0,4
680279,47583155,2,1,0,6
680424,95521008,7,1,4,7
680567,72466386,3,1,0,5
680591,47465027,12,1,3,7
680625,82223939,15,5,0,6
680796,26602860,8,1,69,7
681455,45655960,29,1,14,7
681498,79741089,19,1,8,10
68150,95004508,36,19,0,5
681543,94522055,14,2,0,7
681860,81017095,1253,95,451,10
68242,93292118,131,16,227,5
682530,30062330,16,4,8,7
682566,91900013,74,18,22,6
682774,95491100,14,3,3,5
68303,63193884,50,14,27,6
683302,68233974,19,11,0,5
683323,46901622,20,7,0,6
683342,66648897,43,14,75,9
683862,81639387,40,8,3,6
684086,39974245,37,2,0,7
68413,83247711,41,5,36,5
684209,67679495,45,10,0,9
68468,65584272,45,16,3,6
68469,65584272,45,16,3,6
684772,31268969,60,2,99,8
685207,38447805,2,0,0,6
685879,11340597,72,1,82,11
686743,45427857,1,0,0,6
686744,45427857,1,0,0,6
686900,82392555,0,0,0,1
687816,52626322,13,2,2,6
687817,52626322,13,2,2,6
688087,81164539,34,1,3,7
688121,81500081,23,6,8,8
688139,44511865,56,26,0,8
688390,54361124,61,8,43,7
688481,42142178,2,0,0,6
689120,70043832,6,2,2,6
689161,95004508,36,19,0,5
689503,95828432,9,4,2,6
689860,80403735,43,3,8,6
689861,80403735,43,3,8,6
689876,58408379,19,4,1,6
690060,61159633,,,,
690172,74897953,22,9,64,6
690213,52626322,13,2,2,6
690333,52626322,13,2,2,6
690402,41806912,10,3,6,8
690511,45357664,22,5,58,11
690545,22551349,11,1,55,10
690762,47525108,13,4,20,9
69077,92325933,21,5,0,7
690905,96020895,38,1,6,7
690942,76158952,11,1,4,7
691169,76158952,11,1,4,7
6913,43136378,9,1,0,8
691421,42478072,13,0,0,6
691932,47778684,46,6,43,9
692113,71992756,1,1,0,5
692472,93096500,3,2,0,7
692622,59786452,6,3,4,6
692623,59786452,6,3,4,6
692624,59786452,6,3,4,6
692804,83247711,41,5,36,5
692805,83247711,41,5,36,5
692864,66478811,82,0,14,5
692939,80116644,140,0,25,5
692942,41753170,26,0,4,6
692990,59383520,9,0,5,7
693372,36200517,1,0,0,6
693593,22997582,39,4,40,10
693744,35895870,44,3,45,10
694023,76602490,6,2,4,8
694190,74690855,43,1,27,5
694197,47644193,35,7,10,6
694198,47644193,35,7,10,6
694506,90477877,22,1,14,6
695203,40994223,98,21,93,8
695207,85071819,20,9,4,4
695810,93577240,86,1,30,7
695907,93577240,86,1,30,7
69691,91130687,45,19,60,7
697200,75503415,18,5,0,6
697852,60435970,13,7,1,7
698010,95844776,72,19,63,8
698430,43584002,86,26,320,7
698716,81896278,20,11,25,8
69898,96465207,40,36,0,4
699105,92048647,72,13,20,6
699169,43584002,86,26,320,7
6993,52626322,13,2,2,6
699317,78372076,13,5,1,4
699613,95004508,36,19,0,5
700001,54361124,61,8,43,7
700473,45096510,70,17,866,11
700494,67824983,29,0,0,8
700652,24748843,26,0,7,7
700699,81017095,1253,95,451,10
700752,85071819,20,9,4,4
701166,95890486,12,3,4,5
701369,84634570,18,4,1,4
70193,15124520,27,4,11,8
70194,15124520,27,4,11,8
702218,95450767,10,3,0,8
702715,61318591,21,3,17,10
702728,75626605,19,4,7,6
702808,95717000,14,4,0,5
703015,61820883,17,5,0,7
703079,33995773,24,1,4,9
703166,84522996,57,6,15,13
70336,82157744,5,2,19,11
703503,36578950,,,,
703504,36578950,,,,
70408,74792506,7,2,4,10
704097,30078602,63,0,6,10
704442,60057963,35,2,104,7
704497,96576704,6,2,2,5
704498,96576704,6,2,2,5
705508,78586348,14,9,2,4
706255,83947009,71,7,19,6
706256,83947009,71,7,19,6
706516,67824983,29,0,0,8
706637,63450709,3,2,0,5
706721,9141275,52,0,604,10
706795,76670855,23,4,3,9
70692,52626322,13,2,2,6
707104,83947009,71,7,19,6
707131,40737779,187,22,45,7
707193,83947009,71,7,19,6
707224,40737779,187,22,45,7
707322,76602490,6,2,4,8
708374,56260613,27,3,11,8
708529,38498516,1,0,0,6
709041,47644193,35,7,10,6
709156,65643578,43,16,450,9
709473,38022392,120,17,59,8
70953,75626605,19,4,7,6
70954,75626605,19,4,7,6
70955,75626605,19,4,7,6
709873,35136466,24,3,20,7
710189,33995773,24,1,4,9
710393,57078709,2,1,0,7
710440,57078709,2,1,0,7
710473,42850227,10,2,1,6
71053,15124520,27,4,11,8
71054,15124520,27,4,11,8
710606,91058624,6,1,0,6
710607,91058624,6,1,0,6
710794,95175467,50,23,1,9
71112,95004508,36,19,0,5
711228,94522055,14,2,0,7
711709,87832338,7,3,0,5
71180,40293216,72,46,0,7
711854,73774510,14,6,3,5
711855,73774510,14,6,3,5
711998,73209564,186,34,8962,11
712030,90590288,24,12,8,6
712317,74897953,22,9,64,6
71254,55179614,7,6,2,6
712600,74897953,22,9,64,6
712703,42681100,14,1,0,7
71277,22551349,11,1,55,10
713520,34647497,14,2,8,9
713547,54905222,28,1,13,8
713781,88660397,12,6,2,4
713910,74897953,22,9,64,6
713911,74897953,22,9,64,6
713949,54905222,28,1,13,8
714145,88660397,12,6,2,4
714148,87040505,25,5,2,4
714931,36559244,43,0,0,6
71508,41806912,10,3,6,8
715173,20816340,2,1,3,7
715374,52416266,53,6,62,7
715752,39974245,37,2,0,7
716252,75567150,7,3,0,5
71643,89159558,12,2,3,6
716431,75567150,7,3,0,5
716650,92964180,12,4,0,5
716651,92964180,12,4,0,5
717047,20816340,2,1,3,7
717110,47644193,35,7,10,6
717124,47644193,35,7,10,6
717195,69873926,15,6,4,8
717397,95790556,28,7,3,4
718157,78586348,14,9,2,4
718158,78586348,14,9,2,4
718440,94522055,14,2,0,7
718579,39268745,105,55,0,6
719119,15124520,27,4,11,8
719540,15124520,27,4,11,8
719877,24891943,6,0,0,7
720444,80941131,8,4,0,5
721555,80941131,8,4,0,5
721849,39974245,37,2,0,7
72219,27120641,460,34,802,11
723508,23382659,13,7,1,7
723832,65494128,13,1,86,11
724669,66980624,44,10,13,9
725021,73209564,186,34,8962,11
725206,62464274,3,2,1,5
725419,40163668,88,9,16,8
725603,24891943,6,0,0,7
72585,52626322,13,2,2,6
72586,52626322,13,2,2,6
726110,72466386,3,1,0,5
726387,60057963,35,2,104,7
726755,39977375,34,5,7,6
726771,96188406,38,9,103,8
726805,73209564,186,34,8962,11
727174,43035417,17,7,20,6
727263,27120641,460,34,802,11
727725,67686612,46,6,62,8
728105,93091745,7,5,0,4
728250,63263811,17,6,51,7
728278,70752864,86,27,4,7
728330,22997582,39,4,40,10
728791,45655960,29,1,14,7
728942,51873666,21,4,10,6
728957,22997582,39,4,40,10
729059,35466236,23,1,4,8
729369,43504410,35,0,6,6
729499,37127904,60,0,5,7
729501,20563003,61,4,43,12
729600,43584002,86,26,320,7
729674,92245370,4,2,0,4
729711,47644193,35,7,10,6
729715,47644193,35,7,10,6
729726,75567150,7,3,0,5
729847,43584002,86,26,320,7
729963,61073464,,,,
730464,52626322,13,2,2,6
730465,52626322,13,2,2,6
730771,52626322,13,2,2,6
732412,76158952,11,1,4,7
732429,51168679,3,2,0,5
732861,45663944,66,14,11,6
733667,70752864,86,27,4,7
733709,76602490,6,2,4,8
733787,52626322,13,2,2,6
734362,41806912,10,3,6,8
73581,75567150,7,3,0,5
736062,34783875,209,4,42,8
736346,14479635,88,14,23,12
736485,43584002,86,26,320,7
736569,38498516,1,0,0,6
736965,59786452,6,3,4,6
736966,59786452,6,3,4,6
737034,82362626,87,2,13,10
737124,59786452,6,3,4,6
737242,90590288,24,12,8,6
737416,70752864,86,27,4,7
737477,52626322,13,2,2,6
737658,69056869,71,13,7,7
737972,70536111,7,1,3,5
738059,93096500,3,2,0,7
738065,60435970,13,7,1,7
738106,68741949,22,2,17,6
738280,88949777,6,3,0,4
738317,94381986,13,4,0,6
738733,74897953,22,9,64,6
738949,74897953,22,9,64,6
738978,52626322,13,2,2,6
739040,76602490,6,2,4,8
739503,96188406,38,9,103,8
739519,44220745,26,2,4,11
739577,43584002,86,26,320,7
739822,47042287,13,6,0,6
739946,71250527,9,0,3,6
740307,9141275,52,0,604,10
740783,81700215,34,1,13,6
740943,92846628,20,1,6,5
74122,46671112,530,20,145,12
741626,84108482,105,7,138,9
741668,94983040,39,11,48,6
741754,74208201,53,6,35,8
742451,85632190,10,4,0,5
742562,43430871,46,4,22,9
742563,43430871,46,4,22,9
742681,41806912,10,3,6,8
742782,68741949,22,2,17,6
742955,70752864,86,27,4,7
743106,75567150,7,3,0,5
743182,92964180,12,4,0,5
743403,9141275,52,0,604,10
743425,30062330,16,4,8,7
743428,13215299,102,15,42,9
743442,91499355,57,2,8,10
743839,85632190,10,4,0,5
744079,66648897,43,14,75,9
744569,53615448,26,1,32,10
744591,88649192,31,4,19,7
744649,41813700,17,2,4,7
744949,71798807,136,18,1189,12
745355,44220745,26,2,4,11
74546,88417162,1,1,0,4
745523,25549501,6,0,2,7
745664,24748843,26,0,7,7
745750,52472067,6,1,0,5
746094,59786452,6,3,4,6
746259,42681100,14,1,0,7
746293,83247711,41,5,36,5
746468,73230945,9,4,5,6
746538,89820965,53,10,21,8
746540,74897953,22,9,64,6
746541,74897953,22,9,64,6
746943,59801052,4,2,1,5
747141,90480464,35,12,0,5
747525,42681100,14,1,0,7
747941,59051699,12,4,18,8
748357,40163668,88,9,16,8
748482,82362626,87,2,13,10
749048,16646759,,,,
749531,29408527,28,2,60,9
750730,30734070,72,46,0,7
751402,76602490,6,2,4,8
751542,84522996,57,6,15,13
751879,40994223,98,21,93,8
752375,43584002,86,26,320,7
753235,92846628,20,1,6,5
75367,52626322,13,2,2,6
753892,92048647,72,13,20,6
75391,85972539,10,1,5,8
753920,44220745,26,2,4,11
753921,44220745,26,2,4,11
75451,41806912,10,3,6,8
754530,52626322,13,2,2,6
75464,47778684,46,6,43,9
754669,90870801,48,6,1,5
754896,41806912,10,3,6,8
755332,76602490,6,2,4,8
755362,43584002,86,26,320,7
755410,38022392,120,17,59,8
755627,60057963,35,2,104,7
756275,72320877,20,8,11,6
756276,72320877,20,8,11,6
756740,52626322,13,2,2,6
757101,52626322,13,2,2,6
757289,31346573,5,0,1,6
757337,95067896,155,6,242,10
757754,80941131,8,4,0,5
75785,51233056,7,2,9,6
758091,47644193,35,7,10,6
758092,47644193,35,7,10,6
75843,85972539,10,1,5,8
758589,88417162,1,1,0,4
75869,22590802,48,0,2,9
75870,50112589,93,27,16,7
759168,59786452,6,3,4,6
759222,88397625,72,15,50,6
759715,75626605,19,4,7,6
759741,93096500,3,2,0,7
759919,95883737,2,1,0,6
760116,79443874,,,,
760177,82362626,87,2,13,10
760354,42850227,10,2,1,6
760631,53051007,45,0,8,11
761051,95415024,5,2,0,6
761412,52626322,13,2,2,6
761413,52626322,13,2,2,6
761414,52626322,13,2,2,6
761561,60057963,35,2,104,7
761562,60057963,35,2,104,7
761563,60057963,35,2,104,7
761833,80286710,27,2,15,9
761932,22997582,39,4,40,10
762026,88397625,72,15,50,6
762127,64710788,2,2,0,5
762179,63450709,3,2,0,5
762564,27715741,2,0,0,7
76270,63988248,17,3,0,7
762853,40293216,72,46,0,7
763359,76670855,23,4,3,9
763964,79182271,6,3,0,7
764071,47778684,46,6,43,9
764563,93292118,131,16,227,5
764928,69056869,71,13,7,7
764989,31622403,11,1,0,8
765002,41597852,98,21,93,8
765118,72401885,27,8,0,7
765127,91462487,80,16,3,7
765179,34647497,14,2,8,9
765223,45655960,29,1,14,7
765624,42681100,14,1,0,7
765745,88977476,76,6,98,9
765753,47644193,35,7,10,6
765762,61318591,21,3,17,10
766060,83335372,5,1,0,5
766193,47644193,35,7,10,6
766334,47644193,35,7,10,6
766465,73549259,21,1,12,11
766519,59801052,4,2,1,5
766580,93096500,3,2,0,7
767096,47644193,35,7,10,6
76715,23371881,77,10,0,8
767249,93096500,3,2,0,7
767341,47644193,35,7,10,6
767755,88134043,24,2,15,8
768317,75567150,7,3,0,5
768381,43584002,86,26,320,7
768848,54361124,61,8,43,7
768924,52626322,13,2,2,6
768993,59801052,4,2,1,5
76904,51233056,7,2,9,6
769458,63663938,18,3,10,9
769666,63663938,18,3,10,9
769710,42142178,2,0,0,6
769820,48731603,27,7,8,7
769917,20816340,2,1,3,7
769958,42142178,2,0,0,6
770098,68741949,22,2,17,6
77057,31268969,60,2,99,8
771031,75567150,7,3,0,5
771072,88417162,1,1,0,4
771104,68255731,97,31,72,9
771374,56424681,92,14,93,8
771663,68780328,7,6,0,5
771763,75626605,19,4,7,6
772243,53065713,12,2,40,10
772472,52626322,13,2,2,6
772792,84958015,7,4,0,5
772851,92964180,12,4,0,5
772880,87832338,7,3,0,5
773539,85071819,20,9,4,4
773631,84522996,57,6,15,13
774392,95175467,50,23,1,9
774900,74897953,22,9,64,6
774901,74897953,22,9,64,6
774919,61820883,17,5,0,7
775122,61820883,17,5,0,7
775711,74897953,22,9,64,6
776610,90685975,19,2,7,7
776701,42681100,14,1,0,7
776807,40741544,30,2,2,8
777144,35351543,82,0,188,12
777434,44319376,,,,
777784,93587890,27,2,11,8
777809,83960131,19,0,1,6
777884,77948798,,,,
77830,91462487,80,16,3,7
778304,61883811,2,0,0,7
778408,62939462,27,9,6,6
778447,62939462,27,9,6,6
77848,72960965,18,7,7,5
778548,39974245,37,2,0,7
778654,29408527,28,2,60,9
778711,72466386,3,1,0,5
778843,85733763,27,6,3,7
778900,52626322,13,2,2,6
778901,52626322,13,2,2,6
778902,52626322,13,2,2,6
779202,45024846,9,3,3,6
77927,60435970,13,7,1,7
77931,88536137,47,10,34,8
77936,52626322,13,2,2,6
779578,76245113,37,7,41,9
779815,79741089,19,1,8,10
779964,54854743,72,5,19,13
780627,75626605,19,4,7,6
781149,68390683,73,66,14,6
781227,63036531,30,3,0,10
781235,44220745,26,2,4,11
781682,52626322,13,2,2,6
781683,52626322,13,2,2,6
782014,74273904,154,2,321,11
78213,45106953,15,5,4,7
782281,74897953,22,9,64,6
782401,68741949,22,2,17,6
782455,76158952,11,1,4,7
783171,95508397,103,10,14,8
783638,41753170,26,0,4,6
783643,80116644,140,0,25,5
783707,59383520,9,0,5,7
784211,62159180,7,3,8,7
784212,96592997,89,24,297,12
784239,74897953,22,9,64,6
784313,82731174,13,1,26,7
784338,22997582,39,4,40,10
784383,74897953,22,9,64,6
785805,44319376,,,,
78582,53558205,4,2,0,5
78586,81791748,25,7,3,8
78641,80941131,8,4,0,5
78721,76245113,37,7,41,9
787224,61883811,2,0,0,7
787922,44319376,,,,
788462,45003233,6,0,0,6
788559,76158952,11,1,4,7
789147,97054772,10,4,2,4
789160,54905222,28,1,13,8
789189,52626322,13,2,2,6
790403,52626322,13,2,2,6
7906,38447805,2,0,0,6
791187,45167103,86,12,2,6
791214,74897953,22,9,64,6
791343,74897953,22,9,64,6
791968,38447805,2,0,0,6
792124,79741089,19,1,8,10
792125,79741089,19,1,8,10
792152,23779236,189,0,70,10
792366,14479635,88,14,23,12
792832,81190104,48,5,0,5
792893,92831858,60,14,94,8
792925,43584002,86,26,320,7
793415,81700215,34,1,13,6
793507,80279427,6,3,0,6
793559,52626322,13,2,2,6
793610,22997582,39,4,40,10
793670,52626322,13,2,2,6
793709,75626605,19,4,7,6
793770,75626605,19,4,7,6
79400,25423693,31,0,12,10
794080,70043832,6,2,2,6
794263,70043832,6,2,2,6
794342,95785364,,,,
794383,37674194,9,3,45,8
794407,35895870,44,3,45,10
794493,35895870,44,3,45,10
794850,47644193,35,7,10,6
794919,75626605,19,4,7,6
795011,49672404,4,2,0,6
795162,75626605,19,4,7,6
79517,91499355,57,2,8,10
795760,82362626,87,2,13,10
795761,82362626,87,2,13,10
795969,72426266,70,26,65,7
796030,96592997,89,24,297,12
796223,76309894,47,12,6,6
796326,52626322,13,2,2,6
796401,68604593,10,2,15,7
796402,68604593,10,2,15,7
796410,42681100,14,1,0,7
796556,52626322,13,2,2,6
79657,50782746,32,6,28,9
796582,42681100,14,1,0,7
797003,39974245,37,2,0,7
797713,76902624,16,9,2,5
79810,44319376,,,,
798253,54592918,30,1,18,10
798556,61019926,8,6,2,9
798630,61820883,17,5,0,7
798697,91462487,80,16,3,7
798767,41687943,19,2,10,8
798789,52626322,13,2,2,6
79879,63036531,30,3,0,10
799785,73549259,21,1,12,11
800326,52626322,13,2,2,6
800444,52626322,13,2,2,6
800596,31608348,10,1,3,7
800653,47644193,35,7,10,6
800683,29408527,28,2,60,9
800815,45427857,1,0,0,6
800881,53051007,45,0,8,11
801078,31608348,10,1,3,7
801254,80286710,27,2,15,9
801982,75567150,7,3,0,5
802132,91130687,45,19,60,7
802344,88332721,17,3,5,5
80238,88535482,13,2,13,6
802605,31268969,60,2,99,8
802747,52626322,13,2,2,6
802912,47583155,2,1,0,6
80393,96928086,25,2,35,5
804771,93618728,17,2,9,7
804773,95175467,50,23,1,9
805088,35895870,44,3,45,10
80537,54244052,5,3,2,6
805385,64178137,19,3,2,8
805386,64178137,19,3,2,8
805799,43834977,39,7,31,7
806012,72466386,3,1,0,5
806111,90480464,35,12,0,5
806195,59801052,4,2,1,5
80645,90812371,1,0,0,4
806779,82528964,130,23,1,4
806943,79182271,6,3,0,7
8074,39974245,37,2,0,7
807744,22551349,11,1,55,10
807788,85071819,20,9,4,4
808010,52626322,13,2,2,6
808083,40994223,98,21,93,8
808306,82731174,13,1,26,7
808456,22551349,11,1,55,10
808575,68767533,10,8,0,5
80861,81004381,31,8,24,8
80862,81004381,31,8,24,8
80878,90518216,6,1,4,5
80914,15124520,27,4,11,8
809604,92383730,108,4,176,12
809735,41806912,10,3,6,8
809736,41806912,10,3,6,8
809918,63036531,30,3,0,10
810531,22997582,39,4,40,10
810855,89198996,67,38,31,6
811048,74897953,22,9,64,6
811228,44220745,26,2,4,11
811263,74897953,22,9,64,6
811292,92433674,31,1,14,11
811642,79838418,36,4,0,9
81166,68715936,21,13,2,5
811755,52626322,13,2,2,6
811756,52626322,13,2,2,6
812430,27003992,101,8,47,9
812844,44511865,56,26,0,8
813601,43645336,63,2,0,7
813766,75567150,7,3,0,5
813946,24280459,8,1,2,7
814026,38447805,2,0,0,6
814044,75446470,3,2,0,5
814117,75567150,7,3,0,5
814189,92653001,1,1,0,4
8145,87490270,21,11,1,5
814719,85972539,10,1,5,8
815224,93587890,27,2,11,8
815440,42681100,14,1,0,7
815753,61475331,8,5,0,6
81576,59167695,42,3,0,8
81577,59167695,42,3,0,8
815853,87641713,46,25,30,5
815854,87641713,46,25,30,5
815893,95004508,36,19,0,5
816383,96147848,17,8,0,4
817259,47866175,17,2,1,6
817439,47583155,2,1,0,6
817672,74897953,22,9,64,6
817735,76158952,11,1,4,7
817752,51168679,3,2,0,5
817831,76158952,11,1,4,7
818131,80322683,34,2,1,8
818132,80322683,34,2,1,8
818146,85972539,10,1,5,8
818162,61178891,12,1,2,7
818246,78586348,14,9,2,4
818620,70752864,86,27,4,7
818707,52626322,13,2,2,6
818708,52626322,13,2,2,6
818751,82731174,13,1,26,7
818899,52626322,13,2,2,6
819256,46901622,20,7,0,6
819257,46901622,20,7,0,6
819430,51428472,83,6,0,9
819497,30062330,16,4,8,7
819924,88977476,76,6,98,9
820303,45427348,50,10,130,12
820763,68604593,10,2,15,7
820996,48456051,24,0,36,7
821025,47644193,35,7,10,6
82108,66478811,82,0,14,5
821635,52626322,13,2,2,6
821669,95004508,36,19,0,5
821759,55952847,127,16,54,10
821899,55952847,127,16,54,10
822028,62939462,27,9,6,6
822065,62939462,27,9,6,6
822134,88134043,24,2,15,8
822145,73995338,83,40,0,7
822233,75567150,7,3,0,5
822236,93292118,131,16,227,5
822282,73995338,83,40,0,7
82242,41753170,26,0,4,6
822450,15124520,27,4,11,8
822564,23334882,15,0,3,10
822594,55952847,127,16,54,10
822634,44220745,26,2,4,11
